event_id,ticker,t0_utc,direction,has_pre_event_news,is_opening_bell,is_etf,is_up_spike,micro_label,micro_conf,micro_cont_score,micro_rev_score,micro_who,news_label,news_conf,news_cont_score,news_rev_score,macro_label,macro_conf,macro_cont_score,macro_rev_score,ensemble_label,ensemble_score,is_macro_driven,dir_weight,dir_prior,open_adj_vol_mult,open_adj_range_mult,true_label_proxy,elapsed_s
AMD_20250328_131000,AMD,2025-03-28 13:10:00+00:00,1,False,True,False,True,continuation,0.67,12,8,informed_buyer,continuation,0.55,2,0,continuation,0.95,7,0,continuation,0.5911,True,0.22,0.527,0.37,1.49,reversal,13.1
AMD_20250319_132500,AMD,2025-03-19 13:25:00+00:00,1,False,True,False,True,continuation,0.79,15,6,informed_buyer,continuation,0.55,2,0,continuation,0.95,5,0,continuation,0.6331,True,0.22,0.527,1.97,2.69,reversal,12.6
AMD_20241211_142500,AMD,2024-12-11 14:25:00+00:00,-1,True,True,False,False,reversal,0.9,2,18,retail_momentum,continuation,0.55,2,0,continuation,0.95,7,0,reversal,0.4232,False,0.22,0.508,5.1,4.24,continuation,10.9
AMD_20260113_143000,AMD,2026-01-13 14:30:00+00:00,1,False,True,False,True,continuation,0.65,13,10,informed_buyer,continuation,0.55,2,0,continuation,0.95,2,0,continuation,0.5636,False,0.22,0.62,210.63,23.12,reversal,12.6
AMD_20240806_132500,AMD,2024-08-06 13:25:00+00:00,-1,False,True,False,False,reversal,0.95,0,20,retail_momentum,continuation,0.51,2,0,continuation,0.5,2,0,reversal,0.4407,False,0.22,0.508,3.32,4.83,continuation,10.9
AMD_20251008_133000,AMD,2025-10-08 13:30:00+00:00,-1,True,True,False,False,reversal,0.83,6,17,informed_seller,continuation,0.6,5,2,continuation,0.5,2,0,reversal,0.4154,True,0.22,0.432,117.99,8.51,reversal,12.8
AMD_20260427_132500,AMD,2026-04-27 13:25:00+00:00,-1,True,True,False,False,reversal,0.95,0,20,retail_momentum,continuation,0.55,2,0,continuation,0.5,2,0,reversal,0.4407,False,0.22,0.508,4.92,7.53,continuation,11.0
AMD_20240621_131000,AMD,2024-06-21 13:10:00+00:00,1,True,True,False,True,reversal,0.5,9,10,informed_buyer,reversal,0.6,4,6,continuation,0.95,5,0,reversal,0.4314,False,0.22,0.62,4.12,3.39,reversal,14.6
AMD_20260130_140000,AMD,2026-01-30 14:00:00+00:00,-1,True,True,False,False,reversal,0.5,9,10,informed_seller,reversal,0.6,2,3,continuation,0.6,7,3,reversal,0.4032,False,0.22,0.508,11.89,30.07,reversal,11.2
AMD_20241009_133000,AMD,2024-10-09 13:30:00+00:00,-1,False,True,False,False,reversal,0.5,9,10,informed_seller,continuation,0.55,2,0,continuation,0.5,2,0,unclear,0.2968,False,0.22,0.508,67.16,10.52,unclear,11.9
AMD_20241126_142500,AMD,2024-11-26 14:25:00+00:00,-1,False,True,False,False,continuation,0.53,9,8,informed_seller,continuation,0.55,2,0,continuation,0.95,2,0,continuation,0.5498,False,0.22,0.508,1.76,1.48,continuation,11.6
AMD_20251024_130000,AMD,2025-10-24 13:00:00+00:00,1,True,True,False,True,reversal,0.67,8,12,informed_buyer,continuation,0.62,5,0,continuation,0.95,2,0,reversal,0.3709,False,0.22,0.62,5.85,6.64,continuation,11.1
AMD_20260312_131500,AMD,2026-03-12 13:15:00+00:00,-1,False,True,False,False,reversal,0.88,2,19,retail_momentum,continuation,0.55,2,0,continuation,0.95,5,0,reversal,0.4162,False,0.22,0.508,0.56,1.13,continuation,13.9
AMD_20241029_195500,AMD,2024-10-29 19:55:00+00:00,-1,False,False,False,False,reversal,0.84,5,16,retail_momentum,continuation,0.55,2,0,continuation,0.5,2,0,reversal,0.4808,False,0.38,0.508,109.07,2.88,continuation,10.9
AMD_20260217_142500,AMD,2026-02-17 14:25:00+00:00,-1,False,True,False,False,reversal,0.52,8,9,informed_seller,continuation,0.55,2,0,continuation,0.95,7,0,continuation,0.3643,False,0.22,0.508,2.29,3.69,continuation,11.8
AMD_20241022_133000,AMD,2024-10-22 13:30:00+00:00,-1,True,True,False,False,continuation,0.75,12,9,informed_seller,continuation,0.55,4,0,continuation,0.5,2,0,continuation,0.5593,False,0.22,0.508,88.47,13.15,reversal,12.0
AMD_20250310_132500,AMD,2025-03-10 13:25:00+00:00,1,False,True,False,True,continuation,0.5,12,12,informed_buyer,continuation,0.55,2,0,continuation,0.5,2,0,continuation,0.4436,False,0.22,0.62,0.82,1.29,unclear,12.6
AMD_20241227_144500,AMD,2024-12-27 14:45:00+00:00,1,False,True,False,True,continuation,0.76,15,9,informed_buyer,continuation,0.55,2,0,continuation,0.5,2,0,continuation,0.5551,True,0.22,0.527,42.47,5.38,reversal,11.7
AMD_20240906_123000,AMD,2024-09-06 12:30:00+00:00,1,False,False,False,True,continuation,0.78,15,8,informed_buyer,continuation,0.55,2,2,continuation,0.95,10,0,continuation,0.6296,True,0.22,0.527,2.44,7.68,unclear,11.5
AMD_20260203_142500,AMD,2026-02-03 14:25:00+00:00,1,True,True,False,True,reversal,0.84,2,15,informed_buyer,continuation,0.64,11,4,continuation,0.5,2,0,reversal,0.4304,False,0.22,0.62,3.46,5.87,reversal,12.9
AMD_20250924_132500,AMD,2025-09-24 13:25:00+00:00,1,False,True,False,True,continuation,0.53,10,9,informed_buyer,continuation,0.55,2,0,continuation,0.95,12,0,continuation,0.5216,False,0.22,0.62,3.93,4.35,reversal,11.3
AMD_20250402_201000,AMD,2025-04-02 20:10:00+00:00,1,False,False,False,True,reversal,0.76,8,14,informed_buyer,continuation,0.55,2,0,continuation,0.95,10,0,reversal,0.4663,True,0.38,0.527,1.37,5.68,reversal,12.4
AMZN_20251103_135500,AMZN,2025-11-03 13:55:00+00:00,1,True,False,False,True,continuation,0.5,9,9,informed_buyer,continuation,0.63,11,4,continuation,0.95,10,0,continuation,0.5271,False,0.22,0.62,8.38,15.96,continuation,11.3
AMZN_20260203_142500,AMZN,2026-02-03 14:25:00+00:00,1,True,True,False,True,reversal,0.5,9,10,informed_buyer,continuation,0.55,2,0,continuation,0.5,2,0,unclear,0.3114,False,0.22,0.62,3.12,6.25,reversal,12.2
AMZN_20240911_132000,AMZN,2024-09-11 13:20:00+00:00,1,True,True,False,True,continuation,0.71,12,9,informed_buyer,continuation,0.55,2,0,continuation,0.95,7,0,continuation,0.5846,False,0.22,0.62,2.2,1.83,reversal,12.7
AMZN_20250429_125500,AMZN,2025-04-29 12:55:00+00:00,-1,True,False,False,False,continuation,0.69,13,9,informed_seller,continuation,0.55,2,0,continuation,0.5,2,0,continuation,0.5216,True,0.22,0.432,24.23,18.75,unclear,11.1
AMZN_20241115_135500,AMZN,2024-11-15 13:55:00+00:00,-1,False,False,False,False,reversal,0.84,5,17,retail_momentum,continuation,0.55,2,0,continuation,0.5,2,0,reversal,0.4022,False,0.22,0.508,1.8,2.87,continuation,12.0
AMZN_20250923_133000,AMZN,2025-09-23 13:30:00+00:00,-1,True,True,False,False,continuation,0.65,13,10,informed_seller,continuation,0.6,3,2,reversal,0.65,2,5,continuation,0.4426,True,0.22,0.432,185.08,12.54,continuation,14.0
AMZN_20241121_142500,AMZN,2024-11-21 14:25:00+00:00,-1,True,True,False,False,reversal,0.55,9,12,informed_seller,continuation,0.62,5,0,continuation,0.5,2,0,unclear,0.3108,False,0.22,0.508,7.98,6.71,continuation,10.2
AMZN_20251223_142500,AMZN,2025-12-23 14:25:00+00:00,1,True,True,False,True,continuation,0.71,13,9,informed_buyer,continuation,0.55,2,0,continuation,0.5,2,0,continuation,0.5376,True,0.22,0.527,2.56,5.42,continuation,12.2
AMZN_20250822_135000,AMZN,2025-08-22 13:50:00+00:00,-1,True,True,False,False,reversal,0.67,6,12,informed_seller,continuation,0.55,2,0,continuation,0.95,7,0,reversal,0.3594,True,0.22,0.432,22.43,3.72,reversal,12.0
AMZN_20260305_143000,AMZN,2026-03-05 14:30:00+00:00,1,True,True,False,True,continuation,0.87,19,4,informed_buyer,reversal,0.5,5,8,continuation,0.95,5,0,continuation,0.5511,True,0.22,0.527,141.82,13.65,reversal,12.9
AMZN_20260211_142500,AMZN,2026-02-11 14:25:00+00:00,-1,True,True,False,False,reversal,0.55,9,12,informed_seller,reversal,0.6,2,5,continuation,0.95,2,0,reversal,0.4207,False,0.22,0.508,3.53,4.08,continuation,11.4
AMZN_20260205_142000,AMZN,2026-02-05 14:20:00+00:00,-1,True,True,False,False,reversal,0.87,3,17,retail_momentum,reversal,0.5,5,8,continuation,0.95,2,0,reversal,0.5127,False,0.22,0.508,3.42,4.46,continuation,10.9
AMZN_20240916_132500,AMZN,2024-09-16 13:25:00+00:00,-1,False,True,False,False,continuation,0.67,12,8,informed_seller,continuation,0.55,2,0,continuation,0.95,5,0,continuation,0.5821,True,0.22,0.432,6.37,5.96,continuation,13.2
AMZN_20251006_133000,AMZN,2025-10-06 13:30:00+00:00,-1,True,True,False,False,continuation,0.81,15,6,informed_seller,continuation,0.55,2,0,continuation,0.5,2,0,continuation,0.5636,True,0.22,0.432,123.27,14.62,reversal,12.1
AMZN_20260410_132500,AMZN,2026-04-10 13:25:00+00:00,1,True,True,False,True,reversal,0.8,4,16,retail_momentum,continuation,0.6,4,0,continuation,0.5,2,0,reversal,0.4164,False,0.22,0.62,5.74,9.17,continuation,11.3
AMZN_20250910_132500,AMZN,2025-09-10 13:25:00+00:00,1,True,True,False,True,reversal,0.52,10,12,informed_buyer,continuation,0.57,6,2,continuation,0.5,2,0,unclear,0.3184,False,0.22,0.62,4.16,4.04,reversal,12.3
AMZN_20250404_101000,AMZN,2025-04-04 10:10:00+00:00,-1,True,False,False,False,reversal,0.55,10,12,informed_seller,reversal,0.5,3,5,continuation,0.95,5,0,reversal,0.4007,False,0.22,0.508,2.53,3.79,continuation,12.0
AMZN_20250523_111500,AMZN,2025-05-23 11:15:00+00:00,-1,True,False,False,False,continuation,0.65,13,10,informed_seller,continuation,0.6,3,0,continuation,0.95,2,0,continuation,0.5851,True,0.22,0.432,0.59,3.5,continuation,13.0
AMZN_20260414_131500,AMZN,2026-04-14 13:15:00+00:00,1,True,True,False,True,continuation,0.67,12,8,informed_buyer,continuation,0.62,5,0,continuation,0.95,10,0,continuation,0.5846,False,0.22,0.62,4.72,4.79,continuation,12.1
AMZN_20241217_143000,AMZN,2024-12-17 14:30:00+00:00,-1,True,True,False,False,reversal,0.55,9,12,informed_seller,continuation,0.55,2,0,continuation,0.95,2,0,continuation,0.3643,False,0.22,0.508,89.78,8.35,continuation,10.1
AMZN_20260210_142500,AMZN,2026-02-10 14:25:00+00:00,-1,True,True,False,False,reversal,0.51,9,10,informed_seller,reversal,0.5,5,8,continuation,0.95,2,0,reversal,0.3867,False,0.22,0.508,7.45,8.62,reversal,14.3
AMZN_20250206_210000,AMZN,2025-02-06 21:00:00+00:00,-1,True,False,False,False,reversal,0.88,2,18,informed_seller,continuation,0.55,2,0,continuation,0.95,2,0,reversal,0.5238,True,0.38,0.432,156.07,71.75,continuation,12.3
AMZN_20250731_132000,AMZN,2025-07-31 13:20:00+00:00,-1,True,True,False,False,reversal,0.52,8,9,informed_seller,continuation,0.62,5,0,reversal,0.65,2,5,reversal,0.3877,False,0.22,0.508,5.18,1.08,continuation,10.0
AMZN_20250103_142500,AMZN,2025-01-03 14:25:00+00:00,1,True,True,False,True,continuation,0.5,9,9,informed_buyer,continuation,0.82,9,0,continuation,0.95,5,0,continuation,0.5651,False,0.22,0.62,4.05,5.92,unclear,12.2
AMZN_20250812_133500,AMZN,2025-08-12 13:35:00+00:00,1,False,True,False,True,continuation,0.67,12,8,informed_buyer,continuation,0.55,2,0,continuation,0.95,7,0,continuation,0.5706,False,0.22,0.62,43.26,3.42,reversal,12.3
AMZN_20251029_123500,AMZN,2025-10-29 12:35:00+00:00,-1,True,False,False,False,continuation,0.5,9,9,informed_seller,continuation,0.55,2,0,continuation,0.95,2,0,continuation,0.5393,False,0.22,0.508,1.11,1.71,reversal,12.3
AMZN_20240719_102500,AMZN,2024-07-19 10:25:00+00:00,-1,True,False,False,False,continuation,0.5,9,9,informed_seller,continuation,0.55,2,0,continuation,0.95,7,0,continuation,0.5393,False,0.22,0.508,1.33,3.83,continuation,13.9
AMZN_20250730_200000,AMZN,2025-07-30 20:00:00+00:00,1,True,False,False,True,continuation,0.67,15,9,informed_buyer,continuation,0.55,2,0,continuation,0.92,12,0,continuation,0.6622,True,0.38,0.527,42.13,17.87,continuation,9.8
AMZN_20240723_132500,AMZN,2024-07-23 13:25:00+00:00,1,True,True,False,True,continuation,0.67,10,8,informed_buyer,continuation,0.57,5,3,continuation,0.5,2,0,continuation,0.5071,False,0.22,0.62,4.5,4.67,continuation,11.7
AMZN_20241206_142500,AMZN,2024-12-06 14:25:00+00:00,-1,True,True,False,False,reversal,0.55,9,11,informed_seller,continuation,0.55,2,0,continuation,0.5,2,0,unclear,0.3007,False,0.22,0.508,2.72,4.34,reversal,12.3
AMZN_20250731_200000,AMZN,2025-07-31 20:00:00+00:00,-1,True,False,False,False,reversal,0.86,3,18,retail_momentum,continuation,0.62,5,0,continuation,0.95,2,0,reversal,0.4878,False,0.38,0.508,141.71,55.75,continuation,11.4
AMZN_20251010_144500,AMZN,2025-10-10 14:45:00+00:00,1,True,False,False,True,continuation,0.7,14,10,informed_buyer,continuation,0.82,9,0,continuation,0.95,5,0,continuation,0.6934,True,0.3,0.527,20.12,2.79,reversal,12.6
AMZN_20241021_132500,AMZN,2024-10-21 13:25:00+00:00,-1,True,True,False,False,reversal,0.83,5,16,retail_momentum,continuation,0.62,6,0,continuation,0.95,2,0,reversal,0.3987,False,0.22,0.508,1.54,2.5,reversal,11.1
AMZN_20250724_133000,AMZN,2025-07-24 13:30:00+00:00,1,True,True,False,True,continuation,0.52,10,9,informed_buyer,continuation,0.55,2,0,continuation,0.95,3,0,continuation,0.5181,False,0.22,0.62,159.37,8.33,unclear,12.6
AMZN_20250227_143000,AMZN,2025-02-27 14:30:00+00:00,1,False,True,False,True,reversal,0.54,9,11,informed_buyer,continuation,0.55,2,0,continuation,0.95,7,0,unclear,0.3361,False,0.22,0.62,117.01,8.17,reversal,12.2
AMZN_20240730_200000,AMZN,2024-07-30 20:00:00+00:00,-1,False,False,False,False,continuation,0.5,10,10,informed_seller,continuation,0.55,2,0,continuation,0.5,5,5,continuation,0.5242,True,0.38,0.432,32.6,33.04,unclear,14.5
AMZN_20250501_195500,AMZN,2025-05-01 19:55:00+00:00,-1,False,False,False,False,reversal,0.71,6,14,informed_seller,continuation,0.51,2,0,continuation,0.5,0,0,reversal,0.4643,True,0.38,0.432,138.29,4.62,continuation,10.0
AMZN_20250408_125500,AMZN,2025-04-08 12:55:00+00:00,1,True,False,False,True,continuation,0.65,11,9,informed_buyer,continuation,0.55,2,0,continuation,0.5,2,0,continuation,0.4961,False,0.22,0.62,3.83,4.71,reversal,12.5
AMZN_20260306_133500,AMZN,2026-03-06 13:35:00+00:00,-1,True,False,False,False,continuation,0.52,10,9,informed_seller,continuation,0.55,2,0,reversal,0.65,2,5,continuation,0.3871,True,0.22,0.432,1.38,4.08,reversal,11.2
AMZN_20250304_140000,AMZN,2025-03-04 14:00:00+00:00,1,True,True,False,True,continuation,0.5,10,10,informed_buyer,continuation,0.55,2,0,continuation,0.95,7,0,continuation,0.5316,True,0.22,0.527,2.51,4.58,reversal,11.9
AMZN_20260130_142500,AMZN,2026-01-30 14:25:00+00:00,1,False,True,False,True,continuation,0.52,10,9,informed_buyer,continuation,0.55,2,0,continuation,0.5,2,0,continuation,0.4506,False,0.22,0.62,1.16,5.83,continuation,11.4
AMZN_20250430_195000,AMZN,2025-04-30 19:50:00+00:00,1,True,False,False,True,continuation,0.75,16,10,informed_buyer,continuation,0.62,8,5,continuation,0.95,12,0,continuation,0.7087,True,0.38,0.527,65.11,5.85,continuation,12.5
AMZN_20241129_142500,AMZN,2024-11-29 14:25:00+00:00,-1,True,True,False,False,continuation,0.67,10,8,informed_seller,continuation,0.55,2,0,continuation,0.5,2,0,continuation,0.5146,True,0.22,0.432,2.34,4.75,unclear,13.2
AMZN_20241007_090000,AMZN,2024-10-07 09:00:00+00:00,-1,True,False,False,False,continuation,0.6,12,10,informed_seller,continuation,0.62,5,0,continuation,0.5,2,0,continuation,0.5041,True,0.22,0.432,3.19,10.37,unclear,10.3
AMZN_20241209_142500,AMZN,2024-12-09 14:25:00+00:00,1,True,True,False,True,reversal,0.78,6,15,retail_momentum,continuation,0.55,2,0,continuation,0.95,7,0,reversal,0.4094,False,0.22,0.62,3.8,6.33,unclear,13.6
AMZN_20260430_132000,AMZN,2026-04-30 13:20:00+00:00,1,True,True,False,True,reversal,0.67,7,12,informed_buyer,continuation,0.89,16,0,continuation,0.5,2,0,reversal,0.3709,False,0.22,0.62,14.3,8.96,reversal,10.5
AMZN_20260304_143000,AMZN,2026-03-04 14:30:00+00:00,1,True,True,False,True,continuation,0.83,17,6,informed_buyer,continuation,0.62,8,0,continuation,0.5,2,0,continuation,0.5936,True,0.22,0.527,118.42,9.04,continuation,12.6
AMZN_20260102_142500,AMZN,2026-01-02 14:25:00+00:00,-1,True,True,False,False,reversal,0.55,9,11,informed_seller,continuation,0.55,2,0,continuation,0.95,2,0,continuation,0.3643,False,0.22,0.508,7.22,5.54,continuation,11.9
AMZN_20260327_133000,AMZN,2026-03-27 13:30:00+00:00,-1,False,True,False,False,continuation,0.75,15,9,informed_seller,continuation,0.55,2,0,continuation,0.5,2,0,continuation,0.5426,True,0.22,0.432,86.47,10.92,continuation,12.1
AMZN_20250519_133000,AMZN,2025-05-19 13:30:00+00:00,1,True,True,False,True,continuation,0.83,18,7,informed_buyer,continuation,0.62,5,0,continuation,0.95,7,0,continuation,0.6611,True,0.22,0.527,109.21,5.04,continuation,11.4
AMZN_20260323_110500,AMZN,2026-03-23 11:05:00+00:00,1,True,False,False,True,continuation,0.92,20,4,informed_buyer,continuation,0.6,6,2,continuation,0.95,5,0,continuation,0.6886,True,0.22,0.527,4.29,23.29,unclear,11.7
AMZN_20240801_200000,AMZN,2024-08-01 20:00:00+00:00,-1,True,False,False,False,reversal,0.61,10,13,informed_seller,continuation,0.55,2,0,continuation,0.95,2,0,reversal,0.4293,True,0.38,0.432,102.72,70.33,continuation,12.2
AMZN_20250805_133000,AMZN,2025-08-05 13:30:00+00:00,1,True,True,False,True,continuation,0.83,16,6,informed_buyer,continuation,0.62,6,0,continuation,0.95,5,0,continuation,0.6611,True,0.22,0.527,170.03,9.54,reversal,11.7
AMZN_20250328_131000,AMZN,2025-03-28 13:10:00+00:00,1,False,True,False,True,continuation,0.66,12,8,informed_buyer,continuation,0.55,2,0,continuation,0.95,10,0,continuation,0.5876,True,0.22,0.527,1.93,4.17,reversal,12.3
AMZN_20260106_142500,AMZN,2026-01-06 14:25:00+00:00,-1,True,True,False,False,continuation,0.67,12,9,informed_seller,continuation,0.55,2,0,continuation,0.95,7,0,continuation,0.5821,True,0.22,0.432,2.89,3.12,reversal,13.2
AMZN_20250409_171500,AMZN,2025-04-09 17:15:00+00:00,1,True,False,False,True,continuation,0.71,12,8,informed_buyer,continuation,0.55,2,0,continuation,0.95,12,0,continuation,0.6429,True,0.3,0.527,101.04,28.42,continuation,11.6
COIN_20250813_131000,COIN,2025-08-13 13:10:00+00:00,1,False,True,False,True,continuation,0.67,12,9,informed_buyer,continuation,0.55,2,0,continuation,0.95,7,0,continuation,0.5706,False,0.22,0.62,1.62,1.9,continuation,11.4
COIN_20250528_132500,COIN,2025-05-28 13:25:00+00:00,-1,False,True,False,False,reversal,0.69,7,15,informed_seller,continuation,0.55,2,0,continuation,0.6,2,0,reversal,0.3664,True,0.22,0.432,0.61,1.61,continuation,11.9
COIN_20240904_130500,COIN,2024-09-04 13:05:00+00:00,-1,False,True,False,False,reversal,0.77,5,14,informed_seller,continuation,0.6,4,0,continuation,0.95,2,0,reversal,0.3777,False,0.22,0.508,0.24,0.81,continuation,12.6
COIN_20250618_145500,COIN,2025-06-18 14:55:00+00:00,-1,False,False,False,False,reversal,0.95,0,20,retail_momentum,continuation,0.55,2,0,continuation,0.95,2,0,reversal,0.48,False,0.3,0.508,3.65,0.87,reversal,10.7
COIN_20251010_133000,COIN,2025-10-10 13:30:00+00:00,1,False,True,False,True,continuation,0.83,18,7,informed_buyer,continuation,0.55,2,0,continuation,0.95,7,0,continuation,0.6471,True,0.22,0.527,41.59,9.97,reversal,11.7
COIN_20250509_124500,COIN,2025-05-09 12:45:00+00:00,1,False,False,False,True,reversal,0.5,9,10,informed_buyer,continuation,0.55,2,0,continuation,0.95,7,0,unclear,0.3361,False,0.22,0.62,2.2,2.81,continuation,12.0
COIN_20241227_134000,COIN,2024-12-27 13:40:00+00:00,-1,False,False,False,False,continuation,0.55,12,10,informed_seller,continuation,0.55,2,0,continuation,0.5,2,0,continuation,0.4893,False,0.22,0.508,11.13,0.89,continuation,12.4
COIN_20260123_142500,COIN,2026-01-23 14:25:00+00:00,-1,False,True,False,False,reversal,0.67,6,14,informed_seller,continuation,0.62,2,0,continuation,0.95,4,0,continuation,0.3616,True,0.22,0.432,0.6,2.23,continuation,13.5
COIN_20251201_140000,COIN,2025-12-01 14:00:00+00:00,1,True,True,False,True,continuation,0.52,10,9,informed_buyer,continuation,0.6,6,2,continuation,0.95,7,0,continuation,0.5281,False,0.22,0.62,1.59,1.1,continuation,11.1
COIN_20260429_132500,COIN,2026-04-29 13:25:00+00:00,-1,False,True,False,False,reversal,0.55,9,12,informed_seller,continuation,0.51,2,0,continuation,0.5,2,0,unclear,0.3007,False,0.22,0.508,5.27,3.98,continuation,12.4
COIN_20241204_143000,COIN,2024-12-04 14:30:00+00:00,1,False,True,False,True,reversal,0.56,9,12,informed_buyer,continuation,0.55,2,0,continuation,0.5,2,0,unclear,0.3324,False,0.22,0.62,80.47,15.74,continuation,10.8
COIN_20251002_131500,COIN,2025-10-02 13:15:00+00:00,-1,False,True,False,False,reversal,0.85,4,18,retail_momentum,continuation,0.55,2,0,reversal,0.65,2,5,reversal,0.5032,False,0.22,0.508,1.1,2.06,reversal,12.5
COIN_20250624_132500,COIN,2025-06-24 13:25:00+00:00,1,True,True,False,True,continuation,0.71,12,8,informed_buyer,continuation,0.62,5,0,continuation,0.95,2,0,continuation,0.6191,True,0.22,0.527,3.21,4.03,continuation,12.5
COIN_20250214_141000,COIN,2025-02-14 14:10:00+00:00,-1,False,True,False,False,reversal,0.95,0,20,retail_momentum,continuation,0.55,2,0,continuation,0.5,2,0,reversal,0.4407,False,0.22,0.508,1.8,3.74,continuation,11.8
COIN_20260324_132500,COIN,2026-03-24 13:25:00+00:00,-1,False,True,False,False,reversal,0.65,9,14,informed_seller,continuation,0.5,2,0,continuation,0.5,2,0,unclear,0.3357,False,0.22,0.508,0.77,3.05,continuation,11.9
COIN_20250121_143000,COIN,2025-01-21 14:30:00+00:00,-1,False,True,False,False,reversal,0.54,9,11,informed_seller,continuation,0.55,2,0,reversal,0.65,2,5,reversal,0.3947,False,0.22,0.508,78.89,9.27,continuation,11.7
COIN_20250822_133500,COIN,2025-08-22 13:35:00+00:00,-1,True,True,False,False,reversal,0.75,6,15,informed_seller,continuation,0.55,2,0,continuation,0.5,2,0,reversal,0.3874,True,0.22,0.432,12.68,4.6,reversal,13.0
COIN_20240903_133000,COIN,2024-09-03 13:30:00+00:00,-1,False,True,False,False,reversal,0.5,9,10,informed_seller,continuation,0.55,2,2,continuation,0.95,2,0,continuation,0.3643,False,0.22,0.508,34.93,6.03,continuation,13.1
COIN_20251215_142000,COIN,2025-12-15 14:20:00+00:00,-1,False,True,False,False,reversal,0.83,4,15,retail_momentum,continuation,0.55,2,0,continuation,0.5,2,0,reversal,0.3987,False,0.22,0.508,0.5,1.45,continuation,13.3
COIN_20260223_142500,COIN,2026-02-23 14:25:00+00:00,-1,False,True,False,False,reversal,0.5,9,10,informed_seller,continuation,0.55,2,0,continuation,0.95,7,0,continuation,0.3643,False,0.22,0.508,3.29,2.19,unclear,9.0
COIN_20250605_131000,COIN,2025-06-05 13:10:00+00:00,1,False,True,False,True,reversal,0.53,9,11,informed_buyer,continuation,0.55,2,0,continuation,0.5,2,0,unclear,0.3219,False,0.22,0.62,2.18,1.05,reversal,13.6
COIN_20250701_131500,COIN,2025-07-01 13:15:00+00:00,1,True,True,False,True,reversal,0.56,9,11,informed_buyer,continuation,0.5,2,0,continuation,0.5,2,0,unclear,0.3119,True,0.22,0.527,0.72,0.79,continuation,13.7
COIN_20250722_132500,COIN,2025-07-22 13:25:00+00:00,-1,False,True,False,False,reversal,0.54,9,11,informed_seller,continuation,0.55,2,0,continuation,0.95,2,0,continuation,0.3643,False,0.22,0.508,1.53,1.66,continuation,9.7
COIN_20250422_133000,COIN,2025-04-22 13:30:00+00:00,1,False,True,False,True,continuation,0.62,13,8,informed_buyer,continuation,0.5,2,0,reversal,0.65,2,5,continuation,0.4211,True,0.22,0.527,37.34,5.31,continuation,13.8
COIN_20250812_132500,COIN,2025-08-12 13:25:00+00:00,1,False,True,False,True,continuation,0.67,12,8,informed_buyer,continuation,0.55,2,0,continuation,0.95,2,0,continuation,0.5706,False,0.22,0.62,4.6,5.48,reversal,15.0
COIN_20240612_123000,COIN,2024-06-12 12:30:00+00:00,1,False,False,False,True,continuation,0.92,20,4,informed_buyer,continuation,0.55,2,0,continuation,0.92,12,0,continuation,0.6741,True,0.22,0.527,6.8,11.5,unclear,20.6
COIN_20260410_132500,COIN,2026-04-10 13:25:00+00:00,-1,False,True,False,False,reversal,0.87,2,18,retail_momentum,continuation,0.55,2,0,continuation,0.5,2,0,reversal,0.4127,False,0.22,0.508,1.0,2.26,continuation,10.2
COIN_20250123_143000,COIN,2025-01-23 14:30:00+00:00,1,False,True,False,True,continuation,0.62,13,8,informed_buyer,continuation,0.51,2,0,continuation,0.95,7,0,continuation,0.5451,False,0.22,0.62,30.73,15.16,continuation,9.2
COIN_20260112_142000,COIN,2026-01-12 14:20:00+00:00,-1,False,True,False,False,reversal,0.55,10,12,informed_seller,continuation,0.55,2,0,reversal,0.65,2,5,reversal,0.3982,False,0.22,0.508,0.4,1.48,reversal,15.8
COIN_20260204_143000,COIN,2026-02-04 14:30:00+00:00,-1,True,True,False,False,continuation,0.65,13,10,informed_seller,continuation,0.6,5,2,continuation,0.95,2,0,continuation,0.5851,True,0.22,0.432,57.03,4.35,continuation,12.7
COIN_20250224_143000,COIN,2025-02-24 14:30:00+00:00,-1,False,True,False,False,reversal,0.55,9,11,informed_seller,continuation,0.51,2,0,continuation,0.95,2,0,continuation,0.3563,False,0.22,0.508,44.25,7.81,continuation,9.2
COIN_20251118_142500,COIN,2025-11-18 14:25:00+00:00,1,False,True,False,True,reversal,0.75,5,15,retail_momentum,continuation,0.55,2,0,continuation,0.95,2,0,reversal,0.3989,False,0.22,0.62,1.1,2.53,continuation,9.5
COIN_20250115_132000,COIN,2025-01-15 13:20:00+00:00,1,False,False,False,True,continuation,0.79,15,6,informed_buyer,continuation,0.55,2,0,continuation,0.95,5,0,continuation,0.6331,True,0.22,0.527,0.4,1.56,continuation,9.2
COIN_20251117_133500,COIN,2025-11-17 13:35:00+00:00,-1,True,False,False,False,continuation,0.55,9,8,informed_seller,continuation,0.82,9,0,continuation,0.95,2,0,continuation,0.6108,False,0.22,0.508,1.2,2.06,continuation,10.3
COIN_20250107_142500,COIN,2025-01-07 14:25:00+00:00,1,False,True,False,True,continuation,0.8,16,8,informed_buyer,continuation,0.55,2,0,continuation,0.5,2,0,continuation,0.5691,True,0.22,0.527,2.64,4.26,reversal,10.1
