event_id,ticker,t0_utc,direction,has_pre_event_news,is_opening_bell,is_etf,is_up_spike,micro_label,micro_conf,micro_cont_score,micro_rev_score,micro_who,news_label,news_conf,news_cont_score,news_rev_score,macro_label,macro_conf,macro_cont_score,macro_rev_score,ensemble_label,ensemble_score,is_macro_driven,dir_weight,dir_prior,open_adj_vol_mult,open_adj_range_mult,true_label_proxy,elapsed_s
AMZN_20251010_144500,AMZN,2025-10-10 14:45:00+00:00,1,True,False,False,True,continuation,0.65,14,11,informed_buyer,continuation,0.57,7,3,reversal,0.64,2,9,continuation,0.4834,True,0.3,0.527,20.12,2.79,reversal,12.7
AMZN_20241021_132500,AMZN,2024-10-21 13:25:00+00:00,-1,True,True,False,False,reversal,0.95,0,19,stop_cascade,continuation,0.57,7,3,reversal,0.64,2,9,reversal,0.5367,False,0.22,0.508,1.54,2.5,reversal,10.3
AMZN_20250724_133000,AMZN,2025-07-24 13:30:00+00:00,1,True,True,False,True,reversal,0.55,9,12,retail_momentum,reversal,0.5,3,5,reversal,0.5,2,6,reversal,0.5039,False,0.22,0.62,159.37,8.33,unclear,13.6
AMZN_20250227_143000,AMZN,2025-02-27 14:30:00+00:00,1,False,True,False,True,reversal,0.83,6,15,retail_momentum,reversal,0.6,2,3,reversal,0.8,0,4,reversal,0.6669,False,0.22,0.62,117.01,8.17,reversal,11.3
AMZN_20240730_200000,AMZN,2024-07-30 20:00:00+00:00,-1,False,False,False,False,reversal,0.95,0,20,stop_cascade,reversal,0.6,2,3,continuation,0.95,10,0,reversal,0.6683,True,0.38,0.432,32.6,33.04,unclear,12.5
AMZN_20250501_195500,AMZN,2025-05-01 19:55:00+00:00,-1,False,False,False,False,reversal,0.95,0,20,retail_momentum,reversal,0.6,2,3,continuation,0.67,10,2,reversal,0.6683,True,0.38,0.432,138.29,4.62,continuation,11.5
AMZN_20250408_125500,AMZN,2025-04-08 12:55:00+00:00,1,True,False,False,True,reversal,0.75,5,15,retail_momentum,reversal,0.67,0,4,reversal,0.5,5,7,reversal,0.6079,False,0.22,0.62,3.83,4.71,reversal,12.5
AMZN_20260306_133500,AMZN,2026-03-06 13:35:00+00:00,-1,True,False,False,False,reversal,0.5,9,10,informed_seller,reversal,0.5,3,5,continuation,0.95,8,0,reversal,0.3999,True,0.22,0.432,1.38,4.08,reversal,12.0
AMZN_20250304_140000,AMZN,2025-03-04 14:00:00+00:00,1,True,True,False,True,reversal,0.79,4,14,retail_momentum,reversal,0.5,3,5,reversal,0.5,3,7,reversal,0.5674,True,0.22,0.527,2.51,4.58,reversal,11.8
AMZN_20260130_142500,AMZN,2026-01-30 14:25:00+00:00,1,False,True,False,True,reversal,0.67,8,12,retail_momentum,reversal,0.63,3,8,continuation,0.67,7,5,reversal,0.4969,False,0.22,0.62,1.16,5.83,continuation,13.7
AMZN_20250430_195000,AMZN,2025-04-30 19:50:00+00:00,1,True,False,False,True,continuation,0.71,14,9,informed_buyer,reversal,0.5,7,8,continuation,0.92,12,0,continuation,0.5662,True,0.38,0.527,65.11,5.85,continuation,10.9
AMZN_20241129_142500,AMZN,2024-11-29 14:25:00+00:00,-1,True,True,False,False,reversal,0.78,4,14,stop_cascade,reversal,0.6,2,6,reversal,0.95,0,9,reversal,0.6604,True,0.22,0.432,2.34,4.75,unclear,12.1
AMZN_20241007_090000,AMZN,2024-10-07 09:00:00+00:00,-1,True,False,False,False,reversal,0.56,9,12,retail_momentum,reversal,0.5,4,6,reversal,0.5,3,5,reversal,0.4959,True,0.22,0.432,3.19,10.37,unclear,10.5
AMZN_20241209_142500,AMZN,2024-12-09 14:25:00+00:00,1,True,True,False,True,reversal,0.95,0,20,retail_momentum,reversal,0.6,1,4,reversal,0.64,2,9,reversal,0.6849,False,0.22,0.62,3.8,6.33,unclear,12.6
AMZN_20260430_132000,AMZN,2026-04-30 13:20:00+00:00,1,True,True,False,True,reversal,0.78,5,15,retail_momentum,continuation,0.88,16,2,reversal,0.85,0,12,reversal,0.5369,False,0.22,0.62,14.3,8.96,reversal,13.0
AMZN_20260304_143000,AMZN,2026-03-04 14:30:00+00:00,1,True,True,False,True,continuation,0.83,16,5,informed_buyer,reversal,0.57,3,7,reversal,0.5,3,5,continuation,0.3946,True,0.22,0.527,118.42,9.04,continuation,11.7
AMZN_20260102_142500,AMZN,2026-01-02 14:25:00+00:00,-1,True,True,False,False,reversal,0.65,7,12,stop_cascade,reversal,0.67,0,4,reversal,0.67,2,4,reversal,0.5702,False,0.22,0.508,7.22,5.54,continuation,12.0
AMZN_20260327_133000,AMZN,2026-03-27 13:30:00+00:00,-1,False,True,False,False,continuation,0.78,16,9,informed_seller,reversal,0.5,3,5,continuation,0.67,10,2,continuation,0.4686,True,0.22,0.432,86.47,10.92,continuation,11.4
AMZN_20250519_133000,AMZN,2025-05-19 13:30:00+00:00,1,True,True,False,True,continuation,0.78,16,9,informed_buyer,reversal,0.5,4,6,continuation,0.67,10,2,continuation,0.4776,True,0.22,0.527,109.21,5.04,continuation,11.9
AMZN_20260323_110500,AMZN,2026-03-23 11:05:00+00:00,1,True,False,False,True,continuation,0.87,18,5,informed_buyer,reversal,0.5,5,8,continuation,0.95,17,0,continuation,0.5511,True,0.22,0.527,4.29,23.29,unclear,12.1
AMZN_20240801_200000,AMZN,2024-08-01 20:00:00+00:00,-1,True,False,False,False,reversal,0.83,3,16,stop_cascade,reversal,0.6,1,4,reversal,0.5,3,5,reversal,0.7013,True,0.38,0.432,102.72,70.33,continuation,12.0
AMZN_20250805_133000,AMZN,2025-08-05 13:30:00+00:00,1,True,True,False,True,reversal,0.57,8,10,retail_momentum,reversal,0.58,6,7,reversal,0.5,5,9,reversal,0.5064,True,0.22,0.527,170.03,9.54,reversal,13.0
AMZN_20250328_131000,AMZN,2025-03-28 13:10:00+00:00,1,False,True,False,True,reversal,0.83,4,15,retail_momentum,reversal,0.6,2,3,continuation,0.95,10,0,reversal,0.5264,True,0.22,0.527,1.93,4.17,reversal,10.9
AMZN_20260106_142500,AMZN,2026-01-06 14:25:00+00:00,-1,True,True,False,False,continuation,0.67,12,9,informed_seller,reversal,0.57,3,7,continuation,0.55,6,5,continuation,0.4121,True,0.22,0.432,2.89,3.12,reversal,12.7
AMZN_20250409_171500,AMZN,2025-04-09 17:15:00+00:00,1,True,False,False,True,reversal,0.54,10,12,informed_buyer,reversal,0.67,0,4,continuation,0.95,10,0,reversal,0.4811,True,0.3,0.527,101.04,28.42,continuation,10.7
COIN_20250813_131000,COIN,2025-08-13 13:10:00+00:00,1,False,True,False,True,reversal,0.71,7,12,retail_momentum,reversal,0.6,2,3,reversal,0.5,5,9,reversal,0.5799,False,0.22,0.62,1.62,1.9,continuation,12.4
COIN_20250528_132500,COIN,2025-05-28 13:25:00+00:00,-1,False,True,False,False,reversal,0.85,4,16,stop_cascade,reversal,0.6,2,3,reversal,0.5,3,5,reversal,0.6174,True,0.22,0.432,0.61,1.61,continuation,12.0
COIN_20240904_130500,COIN,2024-09-04 13:05:00+00:00,-1,False,True,False,False,reversal,0.95,0,20,stop_cascade,reversal,0.5,5,8,continuation,0.95,13,0,reversal,0.5407,False,0.22,0.508,0.24,0.81,continuation,13.2
COIN_20250618_145500,COIN,2025-06-18 14:55:00+00:00,-1,False,False,False,False,reversal,0.95,0,20,retail_momentum,reversal,0.6,2,3,reversal,0.5,3,5,reversal,0.675,False,0.3,0.508,3.65,0.87,reversal,10.3
COIN_20251010_133000,COIN,2025-10-10 13:30:00+00:00,1,False,True,False,True,continuation,0.84,16,6,informed_buyer,reversal,0.6,2,3,reversal,0.67,2,4,continuation,0.3981,True,0.22,0.527,41.59,9.97,reversal,12.5
COIN_20250509_124500,COIN,2025-05-09 12:45:00+00:00,1,False,False,False,True,reversal,0.69,7,12,retail_momentum,reversal,0.6,2,3,reversal,0.64,2,9,reversal,0.5939,False,0.22,0.62,2.2,2.81,continuation,12.6
COIN_20241227_134000,COIN,2024-12-27 13:40:00+00:00,-1,False,False,False,False,reversal,0.5,12,13,retail_momentum,reversal,0.6,2,5,reversal,0.5,3,5,reversal,0.4782,False,0.22,0.508,11.13,0.89,continuation,11.6
COIN_20260123_142500,COIN,2026-01-23 14:25:00+00:00,-1,False,True,False,False,reversal,0.95,0,20,stop_cascade,reversal,0.6,2,5,continuation,0.56,5,4,reversal,0.5774,True,0.22,0.432,0.6,2.23,continuation,12.1
COIN_20251201_140000,COIN,2025-12-01 14:00:00+00:00,1,True,True,False,True,reversal,0.61,9,12,informed_buyer,continuation,0.5,7,6,continuation,0.56,5,4,unclear,0.3499,False,0.22,0.62,1.59,1.1,continuation,12.0
COIN_20260429_132500,COIN,2026-04-29 13:25:00+00:00,-1,False,True,False,False,reversal,0.83,4,15,retail_momentum,reversal,0.67,2,3,reversal,0.7,0,7,reversal,0.6377,False,0.22,0.508,5.27,3.98,continuation,15.3
COIN_20241204_143000,COIN,2024-12-04 14:30:00+00:00,1,False,True,False,True,reversal,0.75,4,12,retail_momentum,reversal,0.6,2,3,reversal,0.5,3,4,reversal,0.5939,False,0.22,0.62,80.47,15.74,continuation,10.2
COIN_20251002_131500,COIN,2025-10-02 13:15:00+00:00,-1,False,True,False,False,reversal,0.95,0,20,stop_cascade,reversal,0.6,2,5,reversal,0.5,5,5,reversal,0.6357,False,0.22,0.508,1.1,2.06,reversal,10.4
COIN_20250624_132500,COIN,2025-06-24 13:25:00+00:00,1,True,True,False,True,reversal,0.65,9,12,retail_momentum,reversal,0.5,3,5,continuation,0.5,3,2,reversal,0.4434,True,0.22,0.527,3.21,4.03,continuation,17.1
COIN_20250214_141000,COIN,2025-02-14 14:10:00+00:00,-1,False,True,False,False,reversal,0.95,0,20,retail_momentum,reversal,0.6,2,3,continuation,0.6,5,2,reversal,0.5607,False,0.22,0.508,1.8,3.74,continuation,9.6
COIN_20260324_132500,COIN,2026-03-24 13:25:00+00:00,-1,False,True,False,False,reversal,0.83,4,14,retail_momentum,reversal,0.6,2,5,reversal,0.56,2,7,reversal,0.6027,False,0.22,0.508,0.77,3.05,continuation,10.4
COIN_20250121_143000,COIN,2025-01-21 14:30:00+00:00,-1,False,True,False,False,reversal,0.68,8,12,retail_momentum,reversal,0.5,3,5,reversal,0.5,5,9,reversal,0.5212,False,0.22,0.508,78.89,9.27,continuation,17.0
COIN_20250822_133500,COIN,2025-08-22 13:35:00+00:00,-1,True,True,False,False,reversal,0.83,4,15,retail_momentum,reversal,0.5,3,5,continuation,0.5,3,2,reversal,0.5154,True,0.22,0.432,12.68,4.6,reversal,11.0
COIN_20240903_133000,COIN,2024-09-03 13:30:00+00:00,-1,False,True,False,False,reversal,0.65,8,12,retail_momentum,reversal,0.5,5,8,continuation,0.5,5,5,reversal,0.4357,False,0.22,0.508,34.93,6.03,continuation,11.7
COIN_20251215_142000,COIN,2025-12-15 14:20:00+00:00,-1,False,True,False,False,reversal,0.95,0,20,stop_cascade,reversal,0.6,2,3,reversal,0.5,3,7,reversal,0.6357,False,0.22,0.508,0.5,1.45,continuation,9.8
COIN_20260223_142500,COIN,2026-02-23 14:25:00+00:00,-1,False,True,False,False,reversal,0.67,8,12,retail_momentum,reversal,0.6,2,3,reversal,0.64,2,9,reversal,0.5587,False,0.22,0.508,3.29,2.19,unclear,10.2
COIN_20250605_131000,COIN,2025-06-05 13:10:00+00:00,1,False,True,False,True,reversal,0.75,6,15,retail_momentum,reversal,0.6,2,5,continuation,0.95,10,0,reversal,0.5189,False,0.22,0.62,2.18,1.05,reversal,11.8
COIN_20250701_131500,COIN,2025-07-01 13:15:00+00:00,1,True,True,False,True,reversal,0.95,0,20,retail_momentum,reversal,0.71,1,6,reversal,0.83,0,5,reversal,0.7149,True,0.22,0.527,0.72,0.79,continuation,11.5
COIN_20250722_132500,COIN,2025-07-22 13:25:00+00:00,-1,False,True,False,False,reversal,0.75,4,12,retail_momentum,reversal,0.6,2,3,reversal,0.5,3,5,reversal,0.5657,False,0.22,0.508,1.53,1.66,continuation,13.5
COIN_20250422_133000,COIN,2025-04-22 13:30:00+00:00,1,False,True,False,True,continuation,0.65,13,10,informed_buyer,reversal,0.6,2,5,reversal,0.6,2,5,unclear,0.3316,True,0.22,0.527,37.34,5.31,continuation,10.5
COIN_20250812_132500,COIN,2025-08-12 13:25:00+00:00,1,False,True,False,True,reversal,0.67,8,12,retail_momentum,reversal,0.6,2,3,reversal,0.65,0,7,reversal,0.5884,False,0.22,0.62,4.6,5.48,reversal,11.5
COIN_20240612_123000,COIN,2024-06-12 12:30:00+00:00,1,False,False,False,True,continuation,0.85,17,5,informed_buyer,reversal,0.6,2,5,continuation,0.92,12,0,continuation,0.5396,True,0.22,0.527,6.8,11.5,unclear,12.2
COIN_20260410_132500,COIN,2026-04-10 13:25:00+00:00,-1,False,True,False,False,reversal,0.95,0,20,stop_cascade,reversal,0.6,2,5,continuation,0.56,5,4,reversal,0.5607,False,0.22,0.508,1.0,2.26,continuation,12.2
COIN_20250123_143000,COIN,2025-01-23 14:30:00+00:00,1,False,True,False,True,reversal,0.71,8,12,retail_momentum,reversal,0.6,2,3,reversal,0.5,2,4,reversal,0.5799,False,0.22,0.62,30.73,15.16,continuation,12.6
COIN_20260112_142000,COIN,2026-01-12 14:20:00+00:00,-1,False,True,False,False,reversal,0.73,8,14,retail_momentum,reversal,0.6,2,5,continuation,0.75,8,5,reversal,0.4837,False,0.22,0.508,0.4,1.48,reversal,11.2
COIN_20260204_143000,COIN,2026-02-04 14:30:00+00:00,-1,True,True,False,False,continuation,0.55,12,10,informed_seller,reversal,0.5,6,11,reversal,0.56,2,7,unclear,0.3089,True,0.22,0.432,57.03,4.35,continuation,12.9
COIN_20250224_143000,COIN,2025-02-24 14:30:00+00:00,-1,False,True,False,False,reversal,0.85,4,15,retail_momentum,reversal,0.6,2,3,reversal,0.5,3,5,reversal,0.6007,False,0.22,0.508,44.25,7.81,continuation,11.2
COIN_20251118_142500,COIN,2025-11-18 14:25:00+00:00,1,False,True,False,True,reversal,0.95,0,20,retail_momentum,reversal,0.6,2,3,reversal,0.5,0,7,reversal,0.6639,False,0.22,0.62,1.1,2.53,continuation,11.3
COIN_20250115_132000,COIN,2025-01-15 13:20:00+00:00,1,False,False,False,True,continuation,0.8,16,8,informed_buyer,reversal,0.5,3,5,continuation,0.95,7,0,continuation,0.5266,True,0.22,0.527,0.4,1.56,continuation,13.0
COIN_20251117_133500,COIN,2025-11-17 13:35:00+00:00,-1,True,False,False,False,reversal,0.67,7,13,retail_momentum,continuation,0.78,9,2,continuation,0.5,5,5,unclear,0.3428,False,0.22,0.508,1.2,2.06,continuation,12.0
COIN_20250107_142500,COIN,2025-01-07 14:25:00+00:00,1,False,True,False,True,continuation,0.76,15,9,informed_buyer,reversal,0.5,3,6,reversal,0.64,2,9,continuation,0.3701,True,0.22,0.527,2.64,4.26,reversal,11.4
COIN_20260107_140000,COIN,2026-01-07 14:00:00+00:00,-1,False,True,False,False,reversal,0.88,1,15,retail_momentum,reversal,0.6,2,3,reversal,0.83,0,5,reversal,0.6607,False,0.22,0.508,0.49,1.48,continuation,12.0
COIN_20240724_132000,COIN,2024-07-24 13:20:00+00:00,1,False,True,False,True,reversal,0.71,8,12,retail_momentum,reversal,0.6,2,3,continuation,0.5,3,2,reversal,0.5049,False,0.22,0.62,1.34,1.61,reversal,12.1
COIN_20241203_131000,COIN,2024-12-03 13:10:00+00:00,-1,True,False,False,False,reversal,0.67,7,13,retail_momentum,reversal,0.6,2,6,reversal,0.67,2,4,reversal,0.5632,False,0.22,0.508,1.27,3.01,continuation,12.2
COIN_20241030_200000,COIN,2024-10-30 20:00:00+00:00,-1,False,False,False,False,reversal,0.52,10,12,informed_seller,reversal,0.6,2,3,reversal,0.83,0,5,reversal,0.6423,True,0.38,0.432,4.67,4.43,continuation,11.3
COIN_20260203_143000,COIN,2026-02-03 14:30:00+00:00,-1,False,True,False,False,reversal,0.71,6,12,retail_momentum,reversal,0.5,3,5,reversal,0.5,3,9,reversal,0.5317,False,0.22,0.508,35.49,5.71,continuation,12.6
COIN_20250402_132500,COIN,2025-04-02 13:25:00+00:00,-1,False,True,False,False,reversal,0.95,0,20,retail_momentum,reversal,0.6,2,3,reversal,0.5,5,9,reversal,0.6357,False,0.22,0.508,0.53,2.9,reversal,15.7
COIN_20250820_131000,COIN,2025-08-20 13:10:00+00:00,-1,False,True,False,False,reversal,0.8,4,16,stop_cascade,reversal,0.6,2,5,reversal,0.5,3,5,reversal,0.5832,False,0.22,0.508,0.65,1.27,continuation,11.9
COIN_20250909_133000,COIN,2025-09-09 13:30:00+00:00,1,True,True,False,True,reversal,0.66,9,12,retail_momentum,reversal,0.67,1,5,reversal,0.67,5,7,reversal,0.6019,False,0.22,0.62,28.78,7.1,continuation,10.0
COIN_20240814_131000,COIN,2024-08-14 13:10:00+00:00,-1,False,True,False,False,reversal,0.85,2,15,stop_cascade,reversal,0.6,2,3,reversal,0.5,3,7,reversal,0.6007,False,0.22,0.508,0.87,2.26,continuation,9.2
COIN_20250221_130000,COIN,2025-02-21 13:00:00+00:00,1,False,False,False,True,reversal,0.55,9,12,informed_buyer,reversal,0.6,2,5,reversal,0.6,2,5,reversal,0.5389,False,0.22,0.62,19.18,16.61,continuation,17.7
COIN_20241231_142500,COIN,2024-12-31 14:25:00+00:00,-1,False,True,False,False,reversal,0.95,0,18,retail_momentum,reversal,0.6,2,3,continuation,0.5,3,2,reversal,0.5774,True,0.22,0.432,0.93,3.87,continuation,9.6
COIN_20250326_132000,COIN,2025-03-26 13:20:00+00:00,-1,False,True,False,False,continuation,0.76,14,8,informed_seller,reversal,0.6,2,5,continuation,0.6,5,2,continuation,0.4511,True,0.22,0.432,0.3,0.32,continuation,9.5
COIN_20240725_133000,COIN,2024-07-25 13:30:00+00:00,-1,False,True,False,False,reversal,0.67,6,12,retail_momentum,reversal,0.6,2,3,reversal,0.5,3,5,reversal,0.5377,False,0.22,0.508,32.92,8.97,continuation,12.2
COIN_20250404_100500,COIN,2025-04-04 10:05:00+00:00,-1,True,False,False,False,continuation,0.67,12,8,informed_seller,reversal,0.75,6,8,continuation,0.67,10,2,continuation,0.4301,True,0.22,0.432,0.22,2.0,continuation,12.6
COIN_20241015_133000,COIN,2024-10-15 13:30:00+00:00,1,False,True,False,True,reversal,0.95,0,20,retail_momentum,reversal,0.6,2,3,reversal,0.83,0,5,reversal,0.7134,False,0.22,0.62,48.53,6.21,unclear,11.2
COIN_20250626_133000,COIN,2025-06-26 13:30:00+00:00,1,False,True,False,True,reversal,0.73,8,14,retail_momentum,reversal,0.6,2,3,reversal,0.64,2,9,reversal,0.6079,False,0.22,0.62,142.36,19.87,continuation,12.0
COIN_20241001_133000,COIN,2024-10-01 13:30:00+00:00,-1,False,True,False,False,continuation,0.67,12,9,informed_seller,reversal,0.6,2,3,continuation,0.95,8,0,continuation,0.4721,True,0.22,0.432,18.27,4.32,continuation,11.4
COIN_20241108_143000,COIN,2024-11-08 14:30:00+00:00,1,False,True,False,True,continuation,0.83,17,6,informed_buyer,reversal,0.6,2,3,reversal,0.5,2,6,continuation,0.3946,True,0.22,0.527,69.15,9.82,continuation,12.5
COIN_20250925_131500,COIN,2025-09-25 13:15:00+00:00,1,False,True,False,True,reversal,0.84,4,14,retail_momentum,reversal,0.6,2,3,reversal,0.64,2,9,reversal,0.6259,True,0.22,0.527,0.9,2.32,continuation,12.4
COIN_20250211_142500,COIN,2025-02-11 14:25:00+00:00,-1,False,True,False,False,reversal,0.71,7,12,retail_momentum,reversal,0.71,0,5,continuation,0.95,10,0,reversal,0.4987,False,0.22,0.508,1.61,4.65,continuation,12.5
COIN_20241121_141000,COIN,2024-11-21 14:10:00+00:00,1,False,True,False,True,reversal,0.92,1,18,retail_momentum,reversal,0.6,2,3,reversal,0.85,0,7,reversal,0.7059,False,0.22,0.62,5.15,4.68,reversal,11.4
COIN_20260211_133000,COIN,2026-02-11 13:30:00+00:00,1,False,False,False,True,continuation,0.83,15,5,informed_buyer,reversal,0.6,2,3,continuation,0.67,10,2,continuation,0.4951,True,0.22,0.527,5.02,2.9,reversal,11.5
COIN_20240531_131500,COIN,2024-05-31 13:15:00+00:00,-1,True,True,False,False,continuation,0.53,10,9,informed_seller,continuation,0.78,9,2,reversal,0.5,3,5,continuation,0.4366,True,0.22,0.432,0.43,0.76,continuation,12.5
COIN_20250512_211500,COIN,2025-05-12 21:15:00+00:00,1,False,False,False,True,reversal,0.55,9,11,informed_buyer,reversal,0.6,2,3,reversal,0.83,0,5,reversal,0.6726,False,0.38,0.62,34.4,21.31,continuation,11.3
COIN_20250731_195500,COIN,2025-07-31 19:55:00+00:00,-1,False,False,False,False,reversal,0.83,4,15,stop_cascade,reversal,0.6,2,3,continuation,0.6,8,2,reversal,0.6263,True,0.38,0.432,51.86,2.87,continuation,12.5
COIN_20250106_141000,COIN,2025-01-06 14:10:00+00:00,-1,False,True,False,False,reversal,0.95,0,20,stop_cascade,reversal,0.5,5,8,reversal,0.6,2,8,reversal,0.6307,False,0.22,0.508,0.6,1.53,reversal,11.8
COIN_20251124_142500,COIN,2025-11-24 14:25:00+00:00,-1,True,True,False,False,reversal,0.9,0,18,retail_momentum,reversal,0.6,2,6,continuation,0.95,5,0,reversal,0.5432,False,0.22,0.508,0.83,1.79,reversal,12.2
COIN_20240910_132500,COIN,2024-09-10 13:25:00+00:00,-1,False,True,False,False,reversal,0.83,4,15,retail_momentum,reversal,0.6,2,6,reversal,0.5,3,7,reversal,0.5937,False,0.22,0.508,1.5,1.13,continuation,12.4
GOOGL_20250507_144500,GOOGL,2025-05-07 14:45:00+00:00,-1,True,False,False,False,reversal,0.54,10,12,retail_momentum,reversal,0.5,3,5,reversal,0.5,6,7,reversal,0.5344,True,0.3,0.432,97.29,9.67,continuation,12.3
GOOGL_20241121_142500,GOOGL,2024-11-21 14:25:00+00:00,-1,True,True,False,False,reversal,0.73,7,14,stop_cascade,reversal,0.5,5,8,reversal,0.5,2,5,reversal,0.5387,False,0.22,0.508,8.54,6.35,continuation,12.1
GOOGL_20251204_142500,GOOGL,2025-12-04 14:25:00+00:00,1,True,True,False,True,reversal,0.75,4,12,retail_momentum,reversal,0.58,6,7,reversal,0.6,0,3,reversal,0.6049,False,0.22,0.62,4.11,6.74,reversal,15.7
GOOGL_20260107_142500,GOOGL,2026-01-07 14:25:00+00:00,-1,True,True,False,False,reversal,0.75,4,12,retail_momentum,reversal,0.5,6,11,continuation,0.56,7,2,reversal,0.4874,True,0.22,0.432,2.81,7.65,reversal,11.9
GOOGL_20251021_150000,GOOGL,2025-10-21 15:00:00+00:00,-1,False,False,False,False,reversal,0.67,8,12,stop_cascade,reversal,0.6,2,3,reversal,0.5,3,5,reversal,0.577,False,0.3,0.508,114.02,21.91,reversal,10.4
GOOGL_20260210_142500,GOOGL,2026-02-10 14:25:00+00:00,-1,True,True,False,False,reversal,0.63,9,12,retail_momentum,reversal,0.6,2,8,reversal,0.5,2,5,reversal,0.5237,False,0.22,0.508,9.17,8.26,continuation,10.1
GOOGL_20250625_132500,GOOGL,2025-06-25 13:25:00+00:00,-1,True,True,False,False,reversal,0.75,4,12,retail_momentum,reversal,0.63,3,8,reversal,0.5,3,5,reversal,0.5717,False,0.22,0.508,3.8,3.09,reversal,11.2
GOOGL_20251113_142500,GOOGL,2025-11-13 14:25:00+00:00,-1,True,True,False,False,reversal,0.75,6,12,retail_momentum,reversal,0.5,5,8,reversal,0.67,5,7,reversal,0.5712,False,0.22,0.508,4.24,8.26,continuation,13.0
GOOGL_20250731_132500,GOOGL,2025-07-31 13:25:00+00:00,-1,True,True,False,False,reversal,0.83,4,14,retail_momentum,reversal,0.57,3,7,reversal,0.5,3,5,reversal,0.5877,False,0.22,0.508,2.13,2.35,continuation,11.6
GOOGL_20240528_132500,GOOGL,2024-05-28 13:25:00+00:00,1,True,True,False,True,reversal,0.75,7,14,retail_momentum,continuation,0.54,7,6,reversal,0.6,2,5,reversal,0.4889,False,0.22,0.62,5.05,7.22,continuation,11.7
GOOGL_20250521_132500,GOOGL,2025-05-21 13:25:00+00:00,-1,False,True,False,False,reversal,0.71,8,15,retail_momentum,reversal,0.6,2,3,continuation,0.5,3,2,reversal,0.4767,False,0.22,0.508,3.75,3.74,reversal,11.0
GOOGL_20250318_133000,GOOGL,2025-03-18 13:30:00+00:00,-1,True,True,False,False,reversal,0.9,0,18,stop_cascade,reversal,0.75,1,8,reversal,0.5,3,5,reversal,0.6649,True,0.22,0.432,78.89,5.35,continuation,12.6
GOOGL_20251119_142500,GOOGL,2025-11-19 14:25:00+00:00,-1,True,True,False,False,reversal,0.8,4,12,retail_momentum,continuation,0.78,9,2,reversal,0.95,0,5,reversal,0.5307,False,0.22,0.508,5.47,7.35,reversal,11.5
GOOGL_20260224_142500,GOOGL,2026-02-24 14:25:00+00:00,-1,True,True,False,False,reversal,0.77,9,15,stop_cascade,continuation,0.58,7,6,reversal,0.5,3,7,reversal,0.4527,False,0.22,0.508,1.99,7.09,continuation,13.9
GOOGL_20250207_143000,GOOGL,2025-02-07 14:30:00+00:00,-1,True,True,False,False,continuation,0.67,10,8,informed_seller,reversal,0.5,3,5,reversal,0.64,2,9,unclear,0.3296,True,0.22,0.432,92.64,4.83,continuation,10.7
GOOGL_20250417_140500,GOOGL,2025-04-17 14:05:00+00:00,-1,True,False,False,False,reversal,0.95,0,20,stop_cascade,reversal,0.71,0,5,continuation,0.6,8,2,reversal,0.622,False,0.3,0.508,20.24,2.7,continuation,13.0
GOOGL_20250930_132500,GOOGL,2025-09-30 13:25:00+00:00,-1,False,True,False,False,reversal,0.67,8,12,retail_momentum,reversal,0.6,2,3,reversal,0.5,2,4,reversal,0.5377,False,0.22,0.508,7.23,7.04,continuation,10.6
GOOGL_20260129_142500,GOOGL,2026-01-29 14:25:00+00:00,-1,True,True,False,False,reversal,0.95,0,20,retail_momentum,continuation,0.71,12,2,reversal,0.95,0,5,reversal,0.5832,False,0.22,0.508,2.86,3.09,continuation,16.9
GOOGL_20250515_130000,GOOGL,2025-05-15 13:00:00+00:00,1,True,True,False,True,reversal,0.95,0,19,retail_momentum,reversal,0.6,1,4,reversal,0.5,2,4,reversal,0.6639,False,0.22,0.62,1.55,2.13,reversal,11.0
GOOGL_20240905_133000,GOOGL,2024-09-05 13:30:00+00:00,1,True,True,False,True,continuation,0.74,15,8,informed_buyer,reversal,0.67,0,4,reversal,0.7,0,7,reversal,0.3754,False,0.22,0.62,60.3,10.3,continuation,8.6
GOOGL_20260401_132500,GOOGL,2026-04-01 13:25:00+00:00,1,True,True,False,True,reversal,0.95,0,18,retail_momentum,continuation,0.67,8,4,continuation,0.95,10,0,reversal,0.4689,False,0.22,0.62,4.1,11.13,continuation,11.5
GOOGL_20250106_143000,GOOGL,2025-01-06 14:30:00+00:00,1,True,True,False,True,continuation,0.72,13,9,informed_buyer,reversal,0.5,5,8,continuation,0.95,10,0,continuation,0.4781,False,0.22,0.62,98.27,10.35,continuation,13.3
GOOGL_20250103_142500,GOOGL,2025-01-03 14:25:00+00:00,1,True,True,False,True,reversal,0.67,8,12,retail_momentum,continuation,0.67,9,3,reversal,0.64,2,9,reversal,0.4669,False,0.22,0.62,4.53,6.78,reversal,10.5
GOOGL_20251030_130500,GOOGL,2025-10-30 13:05:00+00:00,-1,True,True,False,False,reversal,0.83,3,14,stop_cascade,continuation,0.56,9,4,reversal,0.6,2,5,reversal,0.4887,False,0.22,0.508,9.03,7.87,continuation,12.9
GOOGL_20240726_131500,GOOGL,2024-07-26 13:15:00+00:00,1,True,True,False,True,reversal,0.67,9,12,retail_momentum,reversal,0.5,4,6,reversal,0.5,0,7,reversal,0.5459,False,0.22,0.62,1.92,2.65,reversal,11.9
